,RN,RY,DN,DY,total
materialize,0.0,0.00280898876404,0.00343642611684,0.0,2.0
die,0.0,0.00280898876404,0.00687285223368,0.0,3.0
proposals,0.0,0.00842696629213,0.020618556701,0.0,9.0
prograwhen,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
gentlewoman,0.0,0.126404494382,0.164948453608,0.136363636364,99.0
cetera,0.0,0.00561797752809,0.0103092783505,0.0,5.0
unexpected,0.0,0.00561797752809,0.0,0.0,2.0
dealing,0.0,0.0365168539326,0.0481099656357,0.0227272727273,28.0
afghanistan,0.0,0.00561797752809,0.00343642611684,0.0,3.0
adds,0.0,0.00280898876404,0.00343642611684,0.0,2.0
suspect,0.0,0.00280898876404,0.00687285223368,0.0,3.0
template,0.0,0.00561797752809,0.0,0.0,2.0
international,0.0,0.0814606741573,0.0549828178694,0.0,45.0
systeand,0.0,0.00842696629213,0.00343642611684,0.0,4.0
filled,0.0,0.0112359550562,0.0103092783505,0.0,7.0
transportation,0.0,0.00842696629213,0.0103092783505,0.0,6.0
clerk,0.0,0.00280898876404,0.00343642611684,0.0,2.0
monies,0.0,0.00561797752809,0.0,0.0,2.0
box,0.0,0.00561797752809,0.00687285223368,0.0,4.0
boy,0.0,0.00280898876404,0.00343642611684,0.0,2.0
institute,0.0,0.0252808988764,0.00687285223368,0.0227272727273,12.0
shift,0.0,0.00561797752809,0.0103092783505,0.0,5.0
suggestion,0.0,0.00280898876404,0.0137457044674,0.0,5.0
bob,0.0,0.00561797752809,0.0171821305842,0.0,7.0
genuinely,0.0,0.00280898876404,0.00687285223368,0.0,3.0
elect,0.0,0.00280898876404,0.0309278350515,0.0454545454545,12.0
statewide,0.0,0.00842696629213,0.0,0.0,3.0
merely,0.0,0.0196629213483,0.0103092783505,0.0227272727273,11.0
flexibility,0.0,0.0224719101124,0.00687285223368,0.0,10.0
everybody,0.0,0.0112359550562,0.0309278350515,0.0681818181818,16.0
wealth,0.0,0.00280898876404,0.0103092783505,0.0,4.0
visit,0.0,0.00561797752809,0.0171821305842,0.0681818181818,10.0
france,0.0,0.00280898876404,0.00343642611684,0.0,2.0
acceptable,0.0,0.00280898876404,0.0171821305842,0.0,6.0
downtown,0.0,0.00280898876404,0.00343642611684,0.0,2.0
effort,0.0,0.0280898876404,0.103092783505,0.0227272727273,41.0
fly,0.0,0.00280898876404,0.00343642611684,0.0,2.0
quoting,0.0,0.00280898876404,0.00343642611684,0.0,2.0
soul,0.0,0.00561797752809,0.00343642611684,0.0,3.0
9th,0.0,0.00280898876404,0.00343642611684,0.0,2.0
growing,0.0,0.00842696629213,0.0412371134021,0.0,15.0
making,0.0,0.0674157303371,0.0927835051546,0.0454545454545,53.0
council,0.0,0.0589887640449,0.0378006872852,0.0454545454545,34.0
chemical,0.0,0.00561797752809,0.00343642611684,0.0,3.0
pure,0.0,0.00280898876404,0.0,0.0227272727273,2.0
membership,0.0,0.0140449438202,0.0103092783505,0.0,8.0
designee,0.0,0.0140449438202,0.00343642611684,0.0,6.0
designed,0.0,0.0280898876404,0.0584192439863,0.0227272727273,28.0
guys,0.0,0.00561797752809,0.00343642611684,0.0,3.0
grow,0.0,0.00280898876404,0.0274914089347,0.0,9.0
man,0.0,0.0280898876404,0.00687285223368,0.0,12.0
relinquish,0.0,0.00561797752809,0.0,0.0,2.0
maybe,0.0,0.0168539325843,0.0343642611684,0.0227272727273,17.0
'to,0.0,0.00280898876404,0.0171821305842,0.0,6.0
gesture,0.0,0.00561797752809,0.0,0.0,2.0
distributors,0.0,0.061797752809,0.0,0.0,22.0
disclosure,0.0,0.00561797752809,0.0,0.0,2.0
entity,0.0,0.0112359550562,0.00343642611684,0.0,5.0
stability,0.0,0.00280898876404,0.0103092783505,0.0,4.0
nbsp,0.0,0.808988764045,0.0,0.0,288.0
argued,0.0,0.00280898876404,0.00343642611684,0.0,2.0
group,0.0,0.0224719101124,0.0412371134021,0.113636363636,25.0
interesting,0.0,0.00561797752809,0.020618556701,0.0,8.0
policy,0.0,0.196629213483,0.237113402062,0.272727272727,151.0
mail,0.0,0.00280898876404,0.0103092783505,0.0,4.0
main,0.0,0.00561797752809,0.0309278350515,0.0227272727273,12.0
undermines,0.0,0.00561797752809,0.020618556701,0.0,8.0
texas,0.0,0.0561797752809,0.0824742268041,0.0681818181818,47.0
finance,0.0,0.0140449438202,0.0,0.0,5.0
tucked,0.0,0.00280898876404,0.00343642611684,0.0,2.0
views,0.0,0.0168539325843,0.0412371134021,0.0227272727273,19.0
sooner,0.0,0.00280898876404,0.00343642611684,0.0,2.0
lunch,0.0,0.00842696629213,0.00343642611684,0.0,4.0
developments,0.0,0.00561797752809,0.00343642611684,0.0,3.0
possess,0.0,0.00280898876404,0.00343642611684,0.0,2.0
attorneys,0.0,0.0477528089888,0.109965635739,0.0,49.0
claior,0.0,0.00280898876404,0.00687285223368,0.0,3.0
boehner,0.0,0.0112359550562,0.0721649484536,0.0,25.0
summary,0.0,0.00280898876404,0.00343642611684,0.0,2.0
living,0.0,0.00842696629213,0.0171821305842,0.0227272727273,9.0
imperative,0.0,0.0140449438202,0.00687285223368,0.0,7.0
self-determination,0.0,0.00561797752809,0.0,0.0,2.0
advance,0.0,0.00561797752809,0.0103092783505,0.0,5.0
language,0.0,0.0674157303371,0.175257731959,0.0909090909091,79.0
frequent,0.0,0.00561797752809,0.00687285223368,0.0,4.0
nutritional,0.0,0.00842696629213,0.020618556701,0.0,9.0
suspended,0.0,0.00561797752809,0.0,0.0,2.0
sounds,0.0,0.00280898876404,0.00687285223368,0.0,3.0
unduly,0.0,0.00280898876404,0.00343642611684,0.0,2.0
speaking,0.0,0.00561797752809,0.0103092783505,0.0,5.0
allegedly,0.0,0.00561797752809,0.00343642611684,0.0,3.0
11,0.0,0.106741573034,0.367697594502,0.0,145.0
13,0.0,0.0112359550562,0.0240549828179,0.0,11.0
12,0.0,0.0224719101124,0.0240549828179,0.0227272727273,16.0
15,0.0,0.0140449438202,0.0446735395189,0.0,18.0
14,0.0,0.00561797752809,0.0103092783505,0.0,5.0
17,0.0,0.00561797752809,0.0240549828179,0.0,9.0
16,0.0,0.0140449438202,0.0343642611684,0.0,15.0
19,0.0,0.0280898876404,0.0446735395189,0.0,23.0
18,0.0,0.0112359550562,0.0343642611684,0.0,14.0
protected,0.0,0.0224719101124,0.0240549828179,0.0,15.0
gathering,0.0,0.00280898876404,0.00343642611684,0.0,2.0
three-strikes-and-you're-out,0.0,0.0140449438202,0.0,0.0,5.0
topics,0.0,0.00561797752809,0.0,0.0,2.0
speakers,0.0,0.00280898876404,0.0171821305842,0.0,6.0
date,0.0,0.0365168539326,0.00343642611684,0.0,14.0
efficient,0.0,0.0140449438202,0.00343642611684,0.0227272727273,7.0
consortium,0.0,0.00280898876404,0.00343642611684,0.0,2.0
endangered,0.0,0.00561797752809,0.0,0.0,2.0
performance,0.0,0.0112359550562,0.0274914089347,0.0,12.0
pain,0.0,0.00561797752809,0.0103092783505,0.0,5.0
normal,0.0,0.0196629213483,0.00343642611684,0.0227272727273,9.0
track,0.0,0.0168539325843,0.0240549828179,0.0,13.0
paid,0.0,0.0168539325843,0.0481099656357,0.0454545454545,22.0
complaints,0.0,0.00280898876404,0.0137457044674,0.0,5.0
especially,0.0,0.0477528089888,0.0412371134021,0.0681818181818,32.0
angst,0.0,0.00561797752809,0.00343642611684,0.0,3.0
shop,0.0,0.00842696629213,0.00343642611684,0.0,4.0
accession,0.0,0.00280898876404,0.00343642611684,0.0,2.0
black,0.0,0.00842696629213,0.020618556701,0.0,9.0
pegged,0.0,0.00561797752809,0.0,0.0,2.0
contracts,0.0,0.0196629213483,0.00687285223368,0.0,9.0
designated,0.0,0.00561797752809,0.00687285223368,0.0227272727273,5.0
employers,0.0,0.0112359550562,0.0240549828179,0.0,11.0
nearly,0.0,0.0365168539326,0.0378006872852,0.0681818181818,27.0
denials,0.0,0.00842696629213,0.0,0.0,3.0
developmentlt,0.0,0.00561797752809,0.0,0.0,2.0
secondary,0.0,0.00280898876404,0.0412371134021,0.0454545454545,15.0
morning,0.0,0.0224719101124,0.0343642611684,0.0227272727273,19.0
miles,0.0,0.0112359550562,0.00687285223368,0.0,6.0
relative,0.0,0.0168539325843,0.00687285223368,0.0,8.0
eliminating,0.0,0.0196629213483,0.020618556701,0.0,13.0
calendar,0.0,0.0224719101124,0.0412371134021,0.0,20.0
wonder,0.0,0.00280898876404,0.0103092783505,0.0454545454545,6.0
h.in,0.0,0.0112359550562,0.00687285223368,0.0,6.0
label,0.0,0.00280898876404,0.00343642611684,0.0,2.0
h.is,0.0,0.0168539325843,0.0103092783505,0.0,9.0
reading,0.0,0.00561797752809,0.0309278350515,0.0227272727273,12.0
checks,0.0,0.00842696629213,0.0790378006873,0.0,26.0
infrastructure,0.0,0.0252808988764,0.0,0.0454545454545,11.0
august,0.0,0.00842696629213,0.0103092783505,0.0,6.0
parent,0.0,0.0477528089888,0.127147766323,0.0,54.0
parental,0.0,0.00561797752809,0.0343642611684,0.0,12.0
legitimacy,0.0,0.0112359550562,0.0103092783505,0.0,7.0
dates,0.0,0.00280898876404,0.00343642611684,0.0,2.0
trades,0.0,0.00842696629213,0.0,0.0,3.0
disappointment,0.0,0.00280898876404,0.00343642611684,0.0,2.0
forecasting,0.0,0.00842696629213,0.0,0.0,3.0
maintained,0.0,0.00280898876404,0.0,0.0227272727273,2.0
grants,0.0,0.0252808988764,0.0309278350515,0.0227272727273,19.0
disciplinary,0.0,0.00280898876404,0.0103092783505,0.0,4.0
considering,0.0,0.0252808988764,0.0446735395189,0.0454545454545,24.0
sensible,0.0,0.00561797752809,0.00343642611684,0.0,3.0
capable,0.0,0.00280898876404,0.00343642611684,0.0,2.0
mark,0.0,0.00561797752809,0.00343642611684,0.0,3.0
acre,0.0,0.00561797752809,0.0,0.0,2.0
educated,0.0,0.00280898876404,0.0171821305842,0.0,6.0
shopping,0.0,0.0337078651685,0.00687285223368,0.0,14.0
stifling,0.0,0.00280898876404,0.00343642611684,0.0,2.0
sound,0.0,0.00561797752809,0.0240549828179,0.0227272727273,10.0
ongoing,0.0,0.0112359550562,0.0103092783505,0.0,7.0
margin,0.0,0.0196629213483,0.0,0.0,7.0
conferences,0.0,0.00280898876404,0.00343642611684,0.0,2.0
middle,0.0,0.0140449438202,0.0240549828179,0.0,12.0
wisely,0.0,0.00561797752809,0.00343642611684,0.0,3.0
movements,0.0,0.00280898876404,0.00343642611684,0.0,2.0
pat,0.0,0.00561797752809,0.0,0.0,2.0
doctor,0.0,0.00280898876404,0.00687285223368,0.0,3.0
pay,0.0,0.0702247191011,0.0893470790378,0.0,51.0
speech,0.0,0.00561797752809,0.00687285223368,0.0,4.0
stepped,0.0,0.00561797752809,0.0,0.0,2.0
oil,0.0,0.0112359550562,0.0309278350515,0.0,13.0
u.s.-china,0.0,0.00561797752809,0.0,0.0,2.0
assist,0.0,0.0112359550562,0.00343642611684,0.0,5.0
running,0.0,0.0224719101124,0.020618556701,0.0454545454545,16.0
disadvantaged,0.0,0.0421348314607,0.0412371134021,0.0,27.0
totally,0.0,0.0140449438202,0.00343642611684,0.0,6.0
largely,0.0,0.0112359550562,0.0240549828179,0.0681818181818,14.0
markup,0.0,0.0168539325843,0.0274914089347,0.0,14.0
roughly,0.0,0.00561797752809,0.0,0.0,2.0
substantive,0.0,0.00842696629213,0.0103092783505,0.0,6.0
amounts,0.0,0.0168539325843,0.0,0.0,6.0
accountable,0.0,0.0421348314607,0.0137457044674,0.0,19.0
solve,0.0,0.00561797752809,0.020618556701,0.0,8.0
convened,0.0,0.00561797752809,0.0,0.0,2.0
toxics,0.0,0.00280898876404,0.00343642611684,0.0,2.0
outdoor,0.0,0.00842696629213,0.0,0.0,3.0
gaining,0.0,0.00561797752809,0.0,0.0,2.0
money,0.0,0.154494382022,0.274914089347,0.227272727273,145.0
aspect,0.0,0.00280898876404,0.0103092783505,0.0,4.0
pilt,0.0,0.0112359550562,0.0,0.0,4.0
mcdonald,0.0,0.00842696629213,0.00343642611684,0.0,4.0
tourism,0.0,0.00561797752809,0.00343642611684,0.0,3.0
-the,0.0,0.0168539325843,0.0137457044674,0.0227272727273,11.0
4,0.0,0.0702247191011,0.0790378006873,0.0454545454545,50.0
extensive,0.0,0.0196629213483,0.0171821305842,0.0,12.0
careers,0.0,0.00280898876404,0.0103092783505,0.0,4.0
admitting,0.0,0.00280898876404,0.00343642611684,0.0,2.0
disappointed,0.0,0.00842696629213,0.0171821305842,0.0227272727273,9.0
identifying,0.0,0.00280898876404,0.00343642611684,0.0,2.0
serves,0.0,0.00842696629213,0.0343642611684,0.0,13.0
've,0.0,0.00561797752809,0.00687285223368,0.0,4.0
facing,0.0,0.0112359550562,0.00343642611684,0.0227272727273,6.0
chamber,0.0,0.11797752809,0.0171821305842,0.0,47.0
retailers,0.0,0.0168539325843,0.0,0.0,6.0
served,0.0,0.0365168539326,0.0515463917526,0.0,28.0
specified,0.0,0.0168539325843,0.00343642611684,0.0,7.0
gross,0.0,0.00280898876404,0.00343642611684,0.0,2.0
critical,0.0,0.0926966292135,0.216494845361,0.0227272727273,97.0
seconds,0.0,0.0140449438202,0.0240549828179,0.0,12.0
manufactured,0.0,0.00561797752809,0.00343642611684,0.0,3.0
broken,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
prograas,0.0,0.00561797752809,0.00343642611684,0.0,3.0
roaming,0.0,0.00561797752809,0.00343642611684,0.0454545454545,5.0
manufacturer,0.0,0.0112359550562,0.0,0.0,4.0
conducting,0.0,0.00842696629213,0.0171821305842,0.0,8.0
island,0.0,0.0112359550562,0.0,0.0,4.0
violence,0.0,0.00280898876404,0.0240549828179,0.0,8.0
bonding,0.0,0.00561797752809,0.0,0.0,2.0
practical,0.0,0.00561797752809,0.00687285223368,0.0454545454545,6.0
airline,0.0,0.00280898876404,0.00343642611684,0.0,2.0
pockets,0.0,0.00280898876404,0.00687285223368,0.0,3.0
roam,0.0,0.00280898876404,0.00343642611684,0.0,2.0
provisional,0.0,0.00280898876404,0.00343642611684,0.0,2.0
road,0.0,0.0168539325843,0.00343642611684,0.0,7.0
lands,0.0,0.0674157303371,0.0,0.0681818181818,27.0
zigler,0.0,0.00561797752809,0.0,0.0,2.0
strip,0.0,0.00842696629213,0.00687285223368,0.0,5.0
strikes,0.0,0.0393258426966,0.0171821305842,0.0,19.0
hurricanes,0.0,0.00561797752809,0.0,0.0,2.0
vha,0.0,0.0112359550562,0.0,0.0,4.0
rapids,0.0,0.00842696629213,0.0,0.0,3.0
deep,0.0,0.00280898876404,0.00343642611684,0.0,2.0
general,0.0,0.0589887640449,0.0378006872852,0.0227272727273,33.0
examine,0.0,0.00561797752809,0.0103092783505,0.0,5.0
deem,0.0,0.00280898876404,0.00343642611684,0.0,2.0
h.'s,0.0,0.00280898876404,0.00343642611684,0.0,2.0
amendments,0.0,0.11797752809,0.202749140893,0.0681818181818,104.0
personnel,0.0,0.0196629213483,0.0171821305842,0.0,12.0
field,0.0,0.0280898876404,0.0378006872852,0.0,21.0
-and,0.0,0.00280898876404,0.020618556701,0.0,7.0
shelter,0.0,0.00842696629213,0.0,0.0,3.0
chris,0.0,0.00561797752809,0.0,0.0,2.0
intentional,0.0,0.00280898876404,0.0103092783505,0.0,4.0
sewer,0.0,0.00280898876404,0.0103092783505,0.136363636364,10.0
burros,0.0,0.0505617977528,0.0,0.0,18.0
forget,0.0,0.00842696629213,0.00687285223368,0.0,5.0
founded,0.0,0.00561797752809,0.00687285223368,0.0,4.0
talks,0.0,0.0112359550562,0.0103092783505,0.0,7.0
children,0.0,0.407303370787,1.05841924399,0.295454545455,466.0
reluctant,0.0,0.00561797752809,0.0103092783505,0.0,5.0
preserved,0.0,0.00561797752809,0.00343642611684,0.0227272727273,4.0
straightforward,0.0,0.00842696629213,0.00343642611684,0.0,4.0
returning,0.0,0.00842696629213,0.00343642611684,0.0,4.0
removing,0.0,0.00561797752809,0.0137457044674,0.0227272727273,7.0
difference,0.0,0.0224719101124,0.020618556701,0.0227272727273,15.0
biological,0.0,0.0112359550562,0.00343642611684,0.0,5.0
economically,0.0,0.00842696629213,0.00687285223368,0.0,5.0
neighborhood,0.0,0.00280898876404,0.00343642611684,0.0,2.0
perspective,0.0,0.00280898876404,0.0137457044674,0.0,5.0
lawyer,0.0,0.0280898876404,0.0171821305842,0.0,15.0
stood,0.0,0.00842696629213,0.0,0.0,3.0
public,0.0,0.143258426966,0.226804123711,0.227272727273,127.0
movement,0.0,0.00561797752809,0.00687285223368,0.0,4.0
component,0.0,0.0168539325843,0.0137457044674,0.0,10.0
rangel,0.0,0.00561797752809,0.0446735395189,0.0,15.0
operating,0.0,0.0112359550562,0.0137457044674,0.0454545454545,10.0
fantasies,0.0,0.00280898876404,0.00343642611684,0.0,2.0
published,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
practiceslt,0.0,0.00561797752809,0.0,0.0,2.0
authorize,0.0,0.0168539325843,0.0103092783505,0.0,9.0
sanction,0.0,0.0112359550562,0.0343642611684,0.0,14.0
suits,0.0,0.0196629213483,0.0,0.0,7.0
armed,0.0,0.0140449438202,0.00687285223368,0.0227272727273,8.0
h.department,0.0,0.00280898876404,0.00343642611684,0.0,2.0
uniformity,0.0,0.00842696629213,0.0137457044674,0.0,7.0
wiped,0.0,0.00842696629213,0.0,0.0,3.0
governance,0.0,0.00842696629213,0.00687285223368,0.0,5.0
raft,0.0,0.00561797752809,0.0,0.0,2.0
achieving,0.0,0.00280898876404,0.00687285223368,0.0,3.0
purse,0.0,0.00561797752809,0.0,0.0,2.0
particular,0.0,0.0814606741573,0.0756013745704,0.0,51.0
town,0.0,0.00561797752809,0.0274914089347,0.0,10.0
hour,0.0,0.0112359550562,0.0446735395189,0.0,17.0
recall,0.0,0.0140449438202,0.00687285223368,0.0,7.0
roosevelt,0.0,0.00280898876404,0.00343642611684,0.0,2.0
remain,0.0,0.0168539325843,0.0343642611684,0.0227272727273,17.0
paragraph,0.0,0.0196629213483,0.0103092783505,0.0,10.0
strategies,0.0,0.00842696629213,0.0,0.0,3.0
compare,0.0,0.00280898876404,0.00343642611684,0.0,2.0
share,0.0,0.0337078651685,0.0481099656357,0.0,26.0
minimum,0.0,0.00842696629213,0.0309278350515,0.0,12.0
purchased,0.0,0.00561797752809,0.00343642611684,0.0,3.0
needy,0.0,0.00842696629213,0.00343642611684,0.0,4.0
acts,0.0,0.00842696629213,0.00687285223368,0.0,5.0
pressing,0.0,0.00280898876404,0.00687285223368,0.0,3.0
wholesaler-distributors,0.0,0.00561797752809,0.0,0.0,2.0
advice,0.0,0.00842696629213,0.00343642611684,0.0,4.0
connectivity,0.0,0.00561797752809,0.0,0.0,2.0
coming,0.0,0.0393258426966,0.0412371134021,0.0227272727273,27.0
statuary,0.0,0.00842696629213,0.0,0.0,3.0
response,0.0,0.0280898876404,0.0412371134021,0.0,22.0
dragon,0.0,0.00561797752809,0.0,0.0,2.0
responsibility,0.0,0.0505617977528,0.0446735395189,0.0454545454545,33.0
pleasure,0.0,0.00561797752809,0.00687285223368,0.0,4.0
playing,0.0,0.0280898876404,0.0446735395189,0.0,23.0
industrial,0.0,0.0140449438202,0.0,0.0,5.0
existence,0.0,0.0112359550562,0.00343642611684,0.0,5.0
suffer,0.0,0.00842696629213,0.0103092783505,0.0,6.0
arrogant,0.0,0.00561797752809,0.0,0.0,2.0
24,0.0,0.00842696629213,0.0274914089347,0.0,11.0
25,0.0,0.0112359550562,0.0274914089347,0.0,12.0
21,0.0,0.00842696629213,0.0343642611684,0.0,13.0
22,0.0,0.00842696629213,0.0171821305842,0.0,8.0
28,0.0,0.00842696629213,0.0171821305842,0.0,8.0
29,0.0,0.00280898876404,0.00687285223368,0.0,3.0
late,0.0,0.0140449438202,0.0309278350515,0.0,14.0
continuity-in-government,0.0,0.00280898876404,0.00343642611684,0.0,2.0
hurting,0.0,0.00842696629213,0.00343642611684,0.0,4.0
seeking,0.0,0.0112359550562,0.0240549828179,0.0,11.0
males,0.0,0.00561797752809,0.0,0.0,2.0
socially,0.0,0.00280898876404,0.00343642611684,0.0,2.0
encouraging,0.0,0.0112359550562,0.0240549828179,0.0,11.0
complain,0.0,0.00280898876404,0.00343642611684,0.0,2.0
association,0.0,0.679775280899,0.14089347079,0.0681818181818,286.0
easily,0.0,0.00842696629213,0.0,0.0,3.0
harm,0.0,0.0112359550562,0.0274914089347,0.0,12.0
mental,0.0,0.0196629213483,0.00343642611684,0.0,8.0
energy,0.0,0.0112359550562,0.0171821305842,0.0,9.0
hard,0.0,0.0561797752809,0.0687285223368,0.0454545454545,42.0
engaging,0.0,0.00842696629213,0.0171821305842,0.0,8.0
extended,0.0,0.0112359550562,0.0103092783505,0.0,7.0
portland,0.0,0.00280898876404,0.00343642611684,0.0,2.0
insurance,0.0,0.0365168539326,0.0137457044674,0.0,17.0
initiatives,0.0,0.0140449438202,0.00687285223368,0.0,7.0
discouraging,0.0,0.00561797752809,0.0103092783505,0.0,5.0
print,0.0,0.0196629213483,0.0103092783505,0.0227272727273,11.0
evaluation,0.0,0.00280898876404,0.0240549828179,0.0,8.0
stewards,0.0,0.00842696629213,0.0,0.0,3.0
enforcing,0.0,0.00561797752809,0.0137457044674,0.0,6.0
difficulty,0.0,0.0196629213483,0.0,0.0,7.0
backed,0.0,0.00561797752809,0.0,0.0,2.0
beginning,0.0,0.0168539325843,0.0274914089347,0.0,14.0
benefits,0.0,0.0280898876404,0.085910652921,0.0,35.0
eventuality,0.0,0.00280898876404,0.00343642611684,0.0,2.0
conducted,0.0,0.0196629213483,0.0137457044674,0.0227272727273,12.0
instances,0.0,0.00842696629213,0.0,0.0,3.0
utilized,0.0,0.00280898876404,0.00343642611684,0.0,2.0
inhibits,0.0,0.00280898876404,0.00343642611684,0.0,2.0
wages,0.0,0.00561797752809,0.00343642611684,0.0,3.0
paint,0.0,0.00280898876404,0.00343642611684,0.0,2.0
regulation,0.0,0.00561797752809,0.00687285223368,0.0,4.0
statement,0.0,0.0196629213483,0.0721649484536,0.0681818181818,31.0
rates,0.0,0.0196629213483,0.0,0.0,7.0
percentage,0.0,0.00561797752809,0.00687285223368,0.0,4.0
clarifying,0.0,0.00280898876404,0.00343642611684,0.0,2.0
u.scountervailing,0.0,0.00842696629213,0.00343642611684,0.0,4.0
b,0.0,0.061797752809,0.0240549828179,0.0454545454545,31.0
compliments,0.0,0.00561797752809,0.0,0.0,2.0
youth,0.0,0.00842696629213,0.0137457044674,0.0,7.0
contrary,0.0,0.0224719101124,0.00687285223368,0.0,10.0
treated,0.0,0.00842696629213,0.020618556701,0.113636363636,14.0
declare,0.0,0.00561797752809,0.00343642611684,0.0,3.0
ages,0.0,0.00842696629213,0.00687285223368,0.0,5.0
three-quarters,0.0,0.00280898876404,0.00687285223368,0.0,3.0
mountain,0.0,0.00561797752809,0.00343642611684,0.0,3.0
built,0.0,0.0252808988764,0.0,0.0,9.0
majority,0.0,0.061797752809,0.254295532646,0.0909090909091,100.0
unscheduled,0.0,0.00561797752809,0.0,0.0,2.0
state-of-the-art,0.0,0.00561797752809,0.0,0.0,2.0
significant,0.0,0.0533707865169,0.0790378006873,0.0454545454545,44.0
services,0.0,0.199438202247,0.360824742268,0.0681818181818,179.0
extremely,0.0,0.0140449438202,0.0412371134021,0.0909090909091,21.0
'which,0.0,0.00280898876404,0.00343642611684,0.0,2.0
charitable,0.0,0.00561797752809,0.00343642611684,0.0,3.0
theand,0.0,0.00280898876404,0.00343642611684,0.0,2.0
ky,0.0,0.00280898876404,0.00687285223368,0.0,3.0
joining,0.0,0.00280898876404,0.00343642611684,0.0,2.0
sector,0.0,0.00842696629213,0.0171821305842,0.0,8.0
thomas,0.0,0.0112359550562,0.020618556701,0.0,10.0
obligations,0.0,0.0252808988764,0.0309278350515,0.0,18.0
businesses,0.0,0.13202247191,0.0515463917526,0.0,62.0
carefully,0.0,0.0112359550562,0.0274914089347,0.0,12.0
ruin,0.0,0.00842696629213,0.00343642611684,0.0,4.0
distributed,0.0,0.00280898876404,0.00687285223368,0.0,3.0
-all,0.0,0.00280898876404,0.00343642611684,0.0,2.0
8,0.0,0.0337078651685,0.0274914089347,0.0227272727273,21.0
express,0.0,0.00561797752809,0.0274914089347,0.0454545454545,12.0
toddlers,0.0,0.0112359550562,0.00343642611684,0.0,5.0
theft,0.0,0.00280898876404,0.00687285223368,0.0,3.0
merchandise,0.0,0.00561797752809,0.0,0.0,2.0
elapse,0.0,0.00561797752809,0.0,0.0,2.0
resolve,0.0,0.00842696629213,0.00343642611684,0.0,4.0
common,0.0,0.0365168539326,0.020618556701,0.0,19.0
